2.53476e-10,9.16752e-09,1.0
8.5371e-20,3.93355e-18,1.0
9.00207e-18,1.22122e-16,1.0
5.42925e-14,3.1109e-14,1.0
0.00414548,1.57617e-05,0.995839
3.88354e-14,9.31269e-19,1.0
6.6059e-13,1.05205e-14,1.0
9.48883e-13,4.90372e-18,1.0
0.000443139,9.77439e-10,0.999557
3.38687e-07,1.54435e-11,1.0
1.7087e-13,4.74776e-17,1.0
9.76044e-11,2.86355e-13,1.0
3.24532e-13,1.77586e-16,1.0
7.54084e-12,1.93969e-16,1.0
1.5637e-06,6.03475e-09,0.999998
2.16785e-09,3.87353e-13,1.0
3.74463e-05,5.93122e-08,0.999962
0.222046,1.13209e-06,0.777953
1.25376e-16,8.21766e-21,1.0
1.05335e-09,1.00284e-11,1.0
0.00119309,1.84607e-11,0.998807
0.0152907,1.31339e-09,0.984709
1.67533e-05,1.90683e-10,0.999983
0.00319012,1.84158e-05,0.996791
7.4193e-17,1.24596e-20,1.0
3.59658e-15,8.96441e-19,1.0
4.01461e-11,3.19467e-16,1.0
0.0508835,3.26154e-08,0.949116
2.81615e-05,9.60929e-11,0.999972
1.13623e-12,1.69244e-14,1.0
1.30749e-12,1.78122e-15,1.0
0.154844,0.000110909,0.845045
0.0150784,6.40992e-08,0.984922
2.43569e-17,9.77902e-22,1.0
0.00908676,4.43949e-07,0.990913
0.000689509,3.8116e-11,0.99931
3.60864e-05,4.29123e-10,0.999964
1.01969e-12,3.3033e-20,1.0
0.000183136,6.63745e-12,0.999817
0.999965,3.37273e-10,3.48602e-05
0.00749746,2.87102e-11,0.992503
0.0641108,4.62078e-08,0.935889
1.28088e-11,7.74841e-19,1.0
8.92709e-08,3.34495e-13,1.0
0.999976,2.00451e-09,2.38573e-05
1.08006e-06,5.16089e-15,0.999999
0.492522,1.31256e-07,0.507478
0.999172,9.17667e-09,0.00082796
0.851152,3.75675e-09,0.148848
0.00557664,1.09751e-09,0.994423
0.0115866,1.02246e-09,0.988414
0.00195987,3.60922e-10,0.99804
2.21317e-09,2.68965e-17,1.0
0.94358,2.4202e-08,0.0564203
0.999645,1.7611e-10,0.000354986
0.000860266,1.18883e-10,0.99914
1.49577e-20,2.08137e-23,1.0
5.74608e-07,5.54436e-10,0.999999
0.992501,2.72916e-08,0.00749939
6.62426e-09,6.57963e-17,1.0
1.47977e-06,2.97362e-12,0.999999
0.000940481,1.80346e-08,0.999059
6.60551e-12,6.65292e-18,1.0
0.48982,9.8352e-08,0.51018
1.0602e-14,2.52207e-21,1.0
1.00993e-08,1.00014e-15,1.0
3.64484e-06,4.00365e-14,0.999996
2.52217e-06,1.05932e-13,0.999997
1.30106e-11,2.05065e-15,1.0
1.50798e-11,5.95386e-13,1.0
3.22717e-07,4.04317e-08,1.0
0.992967,3.78431e-08,0.00703314
2.25235e-11,1.38425e-16,1.0
7.91662e-17,6.31592e-19,1.0
3.69349e-13,1.72529e-16,1.0
2.75407e-05,3.53075e-08,0.999972
0.000958518,2.41741e-07,0.999041
1.24129e-06,1.42432e-08,0.999999
1.18496e-16,1.05785e-19,1.0
2.25255e-05,3.97146e-09,0.999977
9.39655e-13,2.41522e-18,1.0
9.30465e-06,3.69224e-11,0.999991
1.26027e-05,8.6558e-12,0.999987
0.0225625,8.76765e-08,0.977437
0.533255,6.92765e-06,0.466738
0.000960593,2.19679e-08,0.999039
8.35308e-07,2.62182e-10,0.999999
0.5599,1.97771e-06,0.440098
0.157298,4.19815e-09,0.842701
1.02937e-17,4.75986e-23,1.0
1.51757e-10,1.55442e-13,1.0
0.000291675,6.05783e-11,0.999708
0.930403,5.95071e-08,0.0695972
1.41651e-05,3.51054e-11,0.999986
3.17995e-13,4.29273e-18,1.0
6.29402e-14,2.32489e-18,1.0
1.29693e-11,7.04264e-17,1.0
2.87394e-10,1.30349e-14,1.0
0.000212055,1.54056e-09,0.999788
2.62445e-16,2.57836e-20,1.0
6.37231e-09,8.74338e-11,1.0
1.02687e-08,1.91768e-12,1.0
0.000558053,1.50572e-07,0.999442
0.00126596,6.46394e-08,0.998734
2.27627e-06,2.74005e-12,0.999998
0.00472534,2.0267e-08,0.995275
5.06134e-15,3.22481e-21,1.0
2.71519e-14,1.30091e-17,1.0
5.35417e-06,3.88316e-11,0.999995
0.000194407,6.80321e-11,0.999806
0.00483018,6.30786e-09,0.99517
0.65789,1.95981e-07,0.34211
4.6902e-09,5.98585e-16,1.0
2.56217e-13,1.19516e-18,1.0
3.58302e-10,1.08727e-16,1.0
0.00749273,7.21531e-11,0.992507
0.0165379,1.98069e-09,0.983462
8.62016e-13,1.36883e-16,1.0
7.58777e-16,2.90179e-19,1.0
0.54183,0.000342916,0.457827
0.0384019,1.58182e-08,0.961598
3.56534e-17,2.55663e-22,1.0
0.136339,1.47197e-05,0.863647
5.50658e-14,3.90342e-20,1.0
0.00159218,3.26647e-09,0.998408
8.61403e-08,3.73589e-14,1.0
2.57934e-12,7.35126e-18,1.0
1.37787e-10,6.69003e-17,1.0
7.49347e-08,2.12208e-15,1.0
0.332466,1.37553e-08,0.667534
1.61476e-16,5.30477e-21,1.0
9.37554e-10,4.78923e-13,1.0
0.980873,8.42273e-06,0.0191187
2.49743e-13,1.87136e-19,1.0
1.43039e-16,2.51822e-18,1.0
4.53799e-08,2.2687e-10,1.0
0.0626659,1.3022e-07,0.937334
1.39721e-15,1.94149e-18,1.0
2.77724e-14,6.58008e-18,1.0
1.05668e-06,1.32493e-09,0.999999
0.61702,5.2342e-08,0.38298
4.55655e-12,6.09185e-18,1.0
0.950022,4.69806e-07,0.0499777
0.980373,2.01133e-08,0.0196267
0.000152622,8.65447e-10,0.999847
